sensor_id,hour_of_day,mean_flow_lpm,std_flow_lpm,max_flow_lpm,pct_time_flowing,expected_flow_lpm,deviation_from_expected,is_leak,leak_probability
sensor_flow_9,23,1.632,1.187,4.25,0.0,0.247,1.386,0,0.0
sensor_flow_9,21,9.373,0.455,10.345,0.76,8.352,1.021,0,0.0
sensor_flow_9,3,0.0,0.656,1.739,0.07,0.332,-0.332,0,0.0
sensor_flow_9,23,0.883,0.843,2.49,0.0,0.011,0.872,0,0.0
sensor_flow_9,20,8.831,0.334,9.695,0.855,7.293,1.538,0,0.0
sensor_flow_9,2,1.501,0.49,2.827,0.044,0.243,1.258,0,0.0
sensor_flow_9,16,2.588,0.831,4.585,0.143,2.526,0.063,0,0.0
sensor_flow_9,10,2.346,0.867,4.941,0.155,2.048,0.299,0,0.0
sensor_flow_9,9,4.397,1.331,6.786,0.383,4.189,0.208,0,0.0
sensor_flow_9,20,6.03,0.591,7.46,0.521,5.758,0.271,0,0.0
sensor_flow_9,5,8.237,0.215,8.647,0.942,0.21,8.026,1,1.0
sensor_flow_9,9,7.647,1.492,11.213,0.874,6.953,0.694,0,0.0
sensor_flow_9,23,0.635,1.116,3.76,0.241,0.432,0.203,0,0.0
sensor_flow_9,8,7.079,0.607,8.456,0.709,7.584,-0.505,0,0.0
sensor_flow_9,17,1.853,0.65,3.556,0.119,1.47,0.383,0,0.0
sensor_flow_9,17,1.305,1.216,4.753,0.091,1.397,-0.093,0,0.0
sensor_flow_9,23,1.011,0.459,2.214,0.189,0.118,0.893,0,0.0
sensor_flow_9,15,3.447,1.082,6.268,0.141,2.815,0.632,0,0.0
sensor_flow_9,19,4.179,0.788,5.546,0.732,4.608,-0.429,0,0.0
sensor_flow_9,20,6.677,0.396,7.646,0.57,6.046,0.631,0,0.0
sensor_flow_9,2,1.457,0.927,3.566,0.0,0.077,1.38,0,0.0
sensor_flow_9,11,2.261,0.3,2.732,0.201,1.892,0.369,0,0.0
sensor_flow_9,5,0.463,0.336,1.436,0.074,0.13,0.332,0,0.0
sensor_flow_9,15,3.391,0.524,4.857,0.307,2.654,0.737,0,0.0
sensor_flow_9,13,2.977,0.322,3.939,0.0,1.935,1.042,0,0.0
sensor_flow_9,22,0.549,1.479,4.708,0.0,0.174,0.374,0,0.0
sensor_flow_9,1,0.416,1.346,3.027,0.059,0.067,0.349,0,0.0
sensor_flow_9,3,0.0,1.111,2.69,0.123,0.047,-0.047,0,0.0
sensor_flow_9,9,13.309,0.428,14.182,0.977,6.759,6.55,1,1.0
sensor_flow_9,8,8.682,0.35,9.614,0.708,7.785,0.898,0,0.0
sensor_flow_9,19,16.575,0.549,17.685,0.884,8.116,8.459,1,1.0
sensor_flow_9,14,1.28,1.235,4.639,0.019,1.789,-0.509,0,0.0
sensor_flow_9,9,3.025,1.087,5.531,0.26,4.085,-1.061,0,0.0
sensor_flow_9,1,0.0,1.428,2.145,0.119,0.002,-0.002,0,0.0
sensor_flow_9,7,8.352,0.695,10.266,0.993,8.725,-0.373,0,0.0
sensor_flow_9,17,1.822,0.493,2.677,0.283,2.36,-0.538,0,0.0
sensor_flow_9,1,0.0,1.195,3.359,0.0,0.313,-0.313,0,0.0
sensor_flow_9,13,1.395,1.299,3.862,0.147,1.457,-0.063,0,0.0
sensor_flow_9,12,14.46,0.575,15.938,0.941,2.687,11.773,1,1.0
sensor_flow_9,13,1.725,0.649,3.355,0.05,1.874,-0.149,0,0.0
sensor_flow_9,0,5.31,0.513,6.3,0.879,0.352,4.958,1,1.0
sensor_flow_9,15,8.226,0.366,9.299,0.851,2.509,5.717,1,1.0
sensor_flow_9,3,1.152,0.486,2.056,0.182,0.435,0.718,0,0.0
sensor_flow_9,1,0.639,0.902,2.34,0.051,0.073,0.567,0,0.0
sensor_flow_9,15,2.856,0.401,3.652,0.242,1.9,0.956,0,0.0
sensor_flow_9,16,1.302,0.526,2.479,0.116,1.421,-0.119,0,0.0
sensor_flow_9,21,7.132,1.16,10.368,0.736,6.609,0.523,0,0.0
sensor_flow_9,0,0.182,0.651,1.904,0.068,0.208,-0.026,0,0.0
sensor_flow_9,11,2.581,0.49,3.661,0.382,1.435,1.146,0,0.0
sensor_flow_9,23,0.343,0.799,1.987,0.0,0.056,0.287,0,0.0
sensor_flow_9,4,0.0,0.927,2.547,0.093,0.092,-0.092,0,0.0
sensor_flow_9,19,5.887,0.873,7.908,0.708,5.149,0.738,0,0.0
sensor_flow_9,0,0.0,0.501,1.22,0.0,0.002,-0.002,0,0.0
sensor_flow_9,15,12.686,0.177,13.105,0.888,1.133,11.553,1,1.0
sensor_flow_9,9,4.104,1.477,7.494,0.348,4.936,-0.831,0,0.0
sensor_flow_9,12,2.841,0.873,5.138,0.2,2.189,0.652,0,0.0
sensor_flow_9,21,5.897,0.385,6.762,0.349,4.548,1.349,0,0.0
sensor_flow_9,16,2.51,0.877,4.132,0.412,2.216,0.294,0,0.0
sensor_flow_9,1,0.884,1.369,3.197,0.19,0.299,0.585,0,0.0
sensor_flow_9,5,0.758,1.332,2.871,0.0,0.338,0.42,0,0.0
sensor_flow_9,19,6.453,0.633,7.981,0.606,4.885,1.568,0,0.0
sensor_flow_9,17,1.969,1.191,4.269,0.313,2.191,-0.222,0,0.0
sensor_flow_9,1,0.041,0.949,1.631,0.144,0.206,-0.165,0,0.0
sensor_flow_9,7,7.831,0.655,9.735,0.824,6.753,1.078,0,0.0
sensor_flow_9,22,6.329,0.346,7.25,0.978,0.378,5.951,1,1.0
sensor_flow_9,10,1.064,0.408,2.285,0.188,1.101,-0.037,0,0.0
sensor_flow_9,5,0.459,0.933,2.515,0.15,0.378,0.081,0,0.0
sensor_flow_9,10,2.654,0.706,3.977,0.104,2.536,0.118,0,0.0
sensor_flow_9,21,7.735,1.235,9.952,1.0,8.188,-0.453,0,0.0
sensor_flow_9,17,2.715,1.128,4.435,0.132,2.389,0.326,0,0.0
sensor_flow_9,12,0.0,1.455,3.816,0.255,1.468,-1.468,0,0.0
sensor_flow_9,7,7.254,1.046,10.35,0.352,5.733,1.521,0,0.0
sensor_flow_9,23,0.0,0.693,1.208,0.0,0.206,-0.206,0,0.0
sensor_flow_9,18,8.216,1.435,11.441,0.84,8.321,-0.105,0,0.0
sensor_flow_9,23,0.861,0.602,2.492,0.149,0.243,0.617,0,0.0
sensor_flow_9,7,6.522,1.113,8.596,0.492,6.548,-0.026,0,0.0
sensor_flow_9,20,8.375,1.472,10.672,0.96,8.754,-0.379,0,0.0
sensor_flow_9,12,1.342,0.898,3.29,0.298,2.415,-1.073,0,0.0
sensor_flow_9,1,0.0,0.388,0.95,0.279,0.035,-0.035,0,0.0
sensor_flow_9,19,9.168,0.35,9.942,1.0,8.937,0.23,0,0.0
sensor_flow_9,22,5.936,0.294,6.787,0.937,0.02,5.916,1,1.0
sensor_flow_9,8,3.228,1.381,5.967,0.349,4.24,-1.012,0,0.0
sensor_flow_9,9,7.16,0.482,7.918,0.846,7.619,-0.459,0,0.0
sensor_flow_9,14,0.659,0.995,3.589,0.081,1.491,-0.832,0,0.0
sensor_flow_9,18,6.471,0.962,8.511,0.713,7.178,-0.707,0,0.0
sensor_flow_9,15,2.223,0.426,2.927,0.187,1.439,0.783,0,0.0
sensor_flow_9,1,0.406,0.307,1.275,0.104,0.319,0.087,0,0.0
sensor_flow_9,12,2.263,0.641,3.524,0.456,2.735,-0.472,0,0.0
sensor_flow_9,1,0.158,1.032,2.48,0.162,0.467,-0.309,0,0.0
sensor_flow_9,8,5.337,0.701,6.576,0.42,5.914,-0.577,0,0.0
sensor_flow_9,21,8.43,0.377,9.367,0.764,7.959,0.472,0,0.0
sensor_flow_9,12,0.55,0.446,1.83,0.122,1.542,-0.992,0,0.0
sensor_flow_9,8,6.121,1.107,8.114,0.693,6.706,-0.584,0,0.0
sensor_flow_9,10,3.345,1.225,5.942,0.196,2.229,1.116,0,0.0
sensor_flow_9,13,1.151,0.335,1.667,0.196,1.291,-0.141,0,0.0
sensor_flow_9,14,2.24,0.601,3.803,0.221,2.766,-0.526,0,0.0
sensor_flow_9,22,1.577,1.271,4.648,0.0,0.287,1.29,0,0.0
sensor_flow_9,9,7.5,0.602,8.777,0.831,7.12,0.38,0,0.0
sensor_flow_9,10,3.17,0.663,4.356,0.504,2.453,0.717,0,0.0
sensor_flow_9,15,1.985,1.05,3.694,0.331,1.328,0.657,0,0.0
sensor_flow_9,7,5.577,0.487,6.823,0.609,5.332,0.245,0,0.0
sensor_flow_9,2,1.414,1.174,3.776,0.089,0.264,1.151,0,0.0
sensor_flow_9,11,1.439,1.129,3.412,0.263,2.358,-0.918,0,0.0
sensor_flow_9,2,0.0,1.101,2.609,0.0,0.132,-0.132,0,0.0
sensor_flow_9,7,8.252,0.558,9.171,0.767,7.165,1.087,0,0.0
sensor_flow_9,1,0.398,1.354,3.527,0.149,0.14,0.258,0,0.0
sensor_flow_9,7,5.515,0.881,8.083,0.655,4.186,1.329,0,0.0
sensor_flow_9,2,0.331,1.19,3.715,0.133,0.475,-0.144,0,0.0
sensor_flow_9,0,0.0,1.44,3.459,0.123,0.271,-0.271,0,0.0
sensor_flow_9,3,0.048,1.263,2.796,0.174,0.051,-0.003,0,0.0
sensor_flow_9,18,7.888,1.151,11.064,0.862,7.849,0.039,0,0.0
sensor_flow_9,22,4.852,0.471,6.053,0.981,0.085,4.767,1,1.0
sensor_flow_9,19,8.151,1.464,11.273,0.754,8.103,0.048,0,0.0
sensor_flow_9,21,4.576,0.856,6.36,0.531,4.61,-0.034,0,0.0
sensor_flow_9,6,5.221,1.259,7.191,0.358,5.001,0.22,0,0.0
sensor_flow_9,13,0.766,1.236,3.0,0.048,1.096,-0.329,0,0.0
sensor_flow_9,16,2.204,1.428,4.96,0.185,2.327,-0.124,0,0.0
sensor_flow_9,18,7.107,1.425,10.823,0.691,6.634,0.474,0,0.0
sensor_flow_9,19,6.447,1.085,8.331,0.381,5.733,0.715,0,0.0
sensor_flow_9,15,1.469,1.174,3.392,0.157,2.147,-0.678,0,0.0
sensor_flow_9,4,0.0,1.372,2.232,0.0,0.024,-0.024,0,0.0
sensor_flow_9,20,4.224,1.391,6.311,0.62,4.624,-0.401,0,0.0
sensor_flow_9,20,5.631,0.779,7.732,0.605,5.864,-0.233,0,0.0
sensor_flow_9,23,0.0,0.923,2.372,0.0,0.221,-0.221,0,0.0
sensor_flow_9,2,0.344,0.365,0.978,0.159,0.255,0.089,0,0.0
sensor_flow_9,1,0.0,1.301,3.168,0.008,0.075,-0.075,0,0.0
sensor_flow_9,5,9.307,0.173,9.745,0.954,0.107,9.2,1,1.0
sensor_flow_9,3,0.904,1.418,4.085,0.142,0.296,0.608,0,0.0
sensor_flow_9,16,3.826,1.012,5.417,0.475,2.846,0.979,0,0.0
sensor_flow_9,20,14.144,0.475,15.374,0.96,4.943,9.201,1,1.0
sensor_flow_9,13,1.461,1.225,3.667,0.22,2.6,-1.138,0,0.0
sensor_flow_9,12,2.083,1.047,5.211,0.0,1.364,0.719,0,0.0
sensor_flow_9,10,2.156,0.31,2.804,0.229,1.866,0.29,0,0.0
sensor_flow_9,4,10.737,0.281,11.412,0.877,0.219,10.518,1,1.0
sensor_flow_9,2,0.339,1.358,3.406,0.169,0.429,-0.09,0,0.0
sensor_flow_9,5,8.45,0.223,8.899,0.978,0.461,7.989,1,1.0
sensor_flow_9,8,8.553,1.205,11.09,1.0,8.318,0.235,0,0.0
sensor_flow_9,7,8.354,1.234,10.214,0.755,7.083,1.271,0,0.0
sensor_flow_9,6,3.31,0.773,5.553,0.583,4.33,-1.021,0,0.0
sensor_flow_9,2,1.646,0.435,2.888,0.055,0.281,1.365,0,0.0
sensor_flow_9,8,7.89,1.035,10.857,1.0,7.844,0.046,0,0.0
sensor_flow_9,2,1.022,1.266,3.227,0.106,0.414,0.608,0,0.0
sensor_flow_9,3,1.416,0.916,4.14,0.334,0.305,1.111,0,0.0
sensor_flow_9,18,8.999,1.148,11.998,0.83,7.861,1.138,0,0.0
sensor_flow_9,13,1.28,1.243,3.946,0.0,1.209,0.071,0,0.0
sensor_flow_9,14,1.703,0.643,3.611,0.014,1.001,0.702,0,0.0
sensor_flow_9,13,0.823,1.018,2.403,0.0,1.236,-0.414,0,0.0
sensor_flow_9,10,1.944,0.795,3.398,0.089,1.977,-0.033,0,0.0
sensor_flow_9,21,4.489,0.407,5.531,0.775,5.441,-0.951,0,0.0
sensor_flow_9,12,1.743,1.381,4.774,0.06,1.024,0.719,0,0.0
sensor_flow_9,23,0.108,1.372,3.346,0.011,0.393,-0.285,0,0.0
sensor_flow_9,4,0.241,0.375,0.992,0.0,0.345,-0.104,0,0.0
sensor_flow_9,10,2.278,0.848,3.756,0.032,1.492,0.786,0,0.0
sensor_flow_9,14,1.559,0.381,2.472,0.049,1.349,0.209,0,0.0
sensor_flow_9,0,0.0,0.471,1.41,0.114,0.274,-0.274,0,0.0
sensor_flow_9,8,3.749,0.44,4.624,0.377,4.739,-0.99,0,0.0
sensor_flow_9,9,4.288,0.848,6.794,0.486,5.14,-0.852,0,0.0
sensor_flow_9,12,0.0,1.178,2.029,0.296,1.15,-1.15,0,0.0
sensor_flow_9,14,2.85,0.715,4.302,0.229,2.072,0.778,0,0.0
sensor_flow_9,12,1.377,1.11,3.869,0.3,1.241,0.136,0,0.0
sensor_flow_9,0,1.047,0.759,2.209,0.0,0.238,0.809,0,0.0
sensor_flow_9,2,0.416,1.12,2.15,0.0,0.159,0.257,0,0.0
sensor_flow_9,0,11.987,0.171,12.388,0.855,0.465,11.522,1,1.0
sensor_flow_9,21,3.608,0.652,5.159,0.584,4.144,-0.536,0,0.0
sensor_flow_9,2,0.172,1.363,3.646,0.0,0.08,0.092,0,0.0
sensor_flow_9,21,7.818,0.373,8.715,0.836,7.535,0.283,0,0.0
sensor_flow_9,12,1.944,0.883,3.778,0.17,2.201,-0.257,0,0.0
sensor_flow_9,7,7.111,0.356,7.685,0.851,7.811,-0.7,0,0.0
sensor_flow_9,3,0.0,1.467,3.132,0.0,0.367,-0.367,0,0.0
sensor_flow_10,17,2.741,1.135,4.8,0.188,2.05,0.691,0,0.0
sensor_flow_10,17,10.322,0.553,11.248,0.966,2.74,7.583,1,1.0
sensor_flow_10,19,5.273,0.959,7.07,0.677,5.91,-0.637,0,0.0
sensor_flow_10,17,1.919,1.323,4.545,0.147,1.826,0.094,0,0.0
sensor_flow_10,17,2.055,0.386,3.157,0.393,2.318,-0.262,0,0.0
sensor_flow_10,14,2.584,1.226,4.436,0.326,2.618,-0.034,0,0.0
sensor_flow_10,1,0.0,0.671,1.239,0.211,0.434,-0.434,0,0.0
sensor_flow_10,8,5.715,0.722,7.565,0.303,5.12,0.595,0,0.0
sensor_flow_10,13,2.095,1.361,5.3,0.159,1.577,0.518,0,0.0
sensor_flow_10,4,0.165,0.813,1.424,0.0,0.4,-0.235,0,0.0
sensor_flow_10,16,2.505,0.824,3.774,0.113,1.615,0.89,0,0.0
sensor_flow_10,7,4.442,0.456,5.401,0.607,5.505,-1.063,0,0.0
sensor_flow_10,2,1.902,0.412,2.691,0.068,0.427,1.475,0,0.0
sensor_flow_10,6,6.237,0.694,7.678,0.579,6.172,0.066,0,0.0
sensor_flow_10,16,2.26,0.551,3.558,0.024,1.73,0.53,0,0.0
sensor_flow_10,1,0.967,0.891,2.571,0.0,0.01,0.958,0,0.0
sensor_flow_10,20,7.001,1.415,9.366,0.834,7.076,-0.075,0,0.0
sensor_flow_10,0,10.675,0.307,11.444,0.928,0.448,10.227,1,1.0
sensor_flow_10,23,1.163,0.41,1.813,0.0,0.454,0.71,0,0.0
sensor_flow_10,2,0.198,1.294,3.13,0.083,0.199,-0.001,0,0.0
sensor_flow_10,10,3.459,0.728,4.799,0.374,2.302,1.157,0,0.0
sensor_flow_10,7,17.347,0.169,17.617,0.876,6.834,10.513,1,1.0
sensor_flow_10,12,1.796,0.582,3.27,0.49,2.515,-0.719,0,0.0
sensor_flow_10,9,7.118,0.374,8.2,0.823,7.408,-0.29,0,0.0
sensor_flow_10,14,1.694,1.409,4.842,0.176,1.603,0.09,0,0.0
sensor_flow_10,1,4.397,0.271,4.877,0.872,0.42,3.977,1,1.0
sensor_flow_10,0,0.0,0.575,0.873,0.187,0.085,-0.085,0,0.0
sensor_flow_10,14,0.0,0.519,0.888,0.272,1.029,-1.029,0,0.0
sensor_flow_10,18,5.389,0.753,6.526,0.667,5.965,-0.576,0,0.0
sensor_flow_10,16,2.304,0.928,4.674,0.144,2.381,-0.077,0,0.0
sensor_flow_10,21,11.552,0.195,12.021,0.94,6.445,5.107,1,1.0
sensor_flow_10,2,0.0,1.367,3.529,0.038,0.415,-0.415,0,0.0
sensor_flow_10,23,0.593,1.397,4.531,0.288,0.139,0.454,0,0.0
sensor_flow_10,7,7.366,0.781,8.992,0.99,6.93,0.436,0,0.0
sensor_flow_10,23,1.079,0.633,2.591,0.016,0.498,0.58,0,0.0
sensor_flow_10,11,1.945,0.385,2.8,0.336,1.959,-0.013,0,0.0
sensor_flow_10,12,1.854,0.92,4.591,0.042,1.45,0.404,0,0.0
sensor_flow_10,12,2.799,0.828,4.886,0.136,2.785,0.014,0,0.0
sensor_flow_10,6,6.201,1.333,10.124,0.571,6.737,-0.536,0,0.0
sensor_flow_10,16,1.893,0.412,2.961,0.107,1.41,0.483,0,0.0
sensor_flow_10,10,2.701,0.764,4.317,0.441,2.6,0.101,0,0.0
sensor_flow_10,7,6.121,1.04,8.263,0.447,5.934,0.187,0,0.0
sensor_flow_10,6,8.079,0.561,9.274,1.0,8.457,-0.378,0,0.0
sensor_flow_10,5,0.0,0.639,0.978,0.0,0.266,-0.266,0,0.0
sensor_flow_10,12,2.376,1.222,4.608,0.276,2.483,-0.107,0,0.0
sensor_flow_10,13,1.655,1.058,4.719,0.163,1.794,-0.139,0,0.0
sensor_flow_10,17,1.802,0.417,2.714,0.085,1.937,-0.135,0,0.0
sensor_flow_10,14,0.887,0.47,1.776,0.48,1.681,-0.794,0,0.0
sensor_flow_10,23,0.886,1.305,4.601,0.257,0.255,0.631,0,0.0
sensor_flow_10,1,0.114,0.491,1.256,0.0,0.492,-0.378,0,0.0
sensor_flow_10,8,3.954,1.231,7.413,0.387,4.524,-0.57,0,0.0
sensor_flow_10,16,1.449,0.946,3.795,0.262,1.623,-0.174,0,0.0
sensor_flow_10,2,0.447,1.008,3.08,0.063,0.155,0.292,0,0.0
sensor_flow_10,21,4.586,0.717,6.335,0.655,5.986,-1.399,0,0.0
sensor_flow_10,7,7.717,1.436,9.88,0.874,8.687,-0.97,0,0.0
sensor_flow_10,0,0.0,0.762,1.983,0.0,0.052,-0.052,0,0.0
sensor_flow_10,11,1.658,0.925,3.819,0.0,1.47,0.188,0,0.0
sensor_flow_10,2,0.0,1.488,3.16,0.215,0.098,-0.098,0,0.0
sensor_flow_10,0,0.0,1.051,2.937,0.0,0.152,-0.152,0,0.0
sensor_flow_10,10,2.638,1.251,6.322,0.222,2.639,-0.001,0,0.0
sensor_flow_10,5,0.0,1.399,3.261,0.168,0.225,-0.225,0,0.0
sensor_flow_10,17,1.322,0.673,2.412,0.0,1.258,0.063,0,0.0
sensor_flow_10,7,6.061,0.699,7.856,0.84,6.907,-0.846,0,0.0
sensor_flow_10,14,1.119,0.691,3.144,0.233,1.899,-0.78,0,0.0
sensor_flow_10,21,5.178,1.293,8.053,0.586,5.185,-0.008,0,0.0
sensor_flow_10,19,8.586,1.147,11.236,1.0,8.64,-0.055,0,0.0
sensor_flow_10,1,0.0,0.923,1.523,0.0,0.117,-0.117,0,0.0
sensor_flow_10,6,5.088,1.378,7.623,0.517,4.406,0.681,0,0.0
sensor_flow_10,17,7.736,0.459,8.833,0.928,2.792,4.944,1,1.0
sensor_flow_10,12,0.336,1.301,3.717,0.249,1.034,-0.698,0,0.0
sensor_flow_10,18,8.058,0.625,9.862,0.694,7.558,0.501,0,0.0
sensor_flow_10,0,0.241,1.021,2.123,0.315,0.398,-0.157,0,0.0
sensor_flow_10,10,3.349,1.472,6.07,0.274,2.183,1.166,0,0.0
sensor_flow_10,6,5.316,0.916,7.351,0.469,5.153,0.163,0,0.0
sensor_flow_10,16,1.339,0.967,3.09,0.323,1.481,-0.141,0,0.0
sensor_flow_10,19,8.247,1.374,11.382,0.8,7.698,0.549,0,0.0
sensor_flow_10,7,6.305,1.072,8.149,0.542,6.203,0.102,0,0.0
sensor_flow_10,1,0.142,1.314,3.256,0.04,0.371,-0.228,0,0.0
sensor_flow_10,2,0.053,0.598,1.057,0.0,0.142,-0.089,0,0.0
sensor_flow_10,6,10.312,0.434,11.579,0.948,5.923,4.389,1,1.0
sensor_flow_10,1,0.392,0.514,1.902,0.0,0.437,-0.045,0,0.0
sensor_flow_10,22,0.188,0.478,1.036,0.0,0.252,-0.064,0,0.0
sensor_flow_10,1,1.353,0.583,2.776,0.0,0.397,0.956,0,0.0
sensor_flow_10,11,1.867,0.386,2.745,0.226,2.162,-0.295,0,0.0
sensor_flow_10,4,0.475,1.127,3.629,0.086,0.16,0.316,0,0.0
sensor_flow_10,9,10.417,0.126,10.727,0.864,7.206,3.212,1,1.0
sensor_flow_10,18,3.315,0.907,5.319,0.415,4.667,-1.352,0,0.0
sensor_flow_10,22,0.0,1.072,3.131,0.0,0.051,-0.051,0,0.0
sensor_flow_10,3,0.0,1.203,2.316,0.033,0.07,-0.07,0,0.0
sensor_flow_10,9,9.392,1.225,12.858,0.954,8.727,0.665,0,0.0
sensor_flow_10,23,0.749,0.667,2.653,0.037,0.433,0.316,0,0.0
sensor_flow_10,22,9.68,0.575,10.583,0.941,0.491,9.19,1,1.0
sensor_flow_10,16,1.727,0.72,3.674,0.186,2.008,-0.281,0,0.0
sensor_flow_10,0,0.964,1.427,4.391,0.306,0.472,0.493,0,0.0
sensor_flow_10,10,13.0,0.105,13.315,0.896,1.911,11.089,1,1.0
sensor_flow_10,0,1.214,0.361,2.19,0.117,0.398,0.817,0,0.0
sensor_flow_10,21,5.042,0.958,6.509,0.731,5.75,-0.708,0,0.0
sensor_flow_10,21,5.917,0.712,7.288,0.555,5.954,-0.036,0,0.0
sensor_flow_10,2,0.0,1.249,3.063,0.0,0.142,-0.142,0,0.0
sensor_flow_10,14,2.323,0.453,3.621,0.239,2.398,-0.075,0,0.0
sensor_flow_10,7,6.41,1.189,8.411,0.818,7.508,-1.098,0,0.0
sensor_flow_10,14,0.284,0.49,1.12,0.097,1.449,-1.165,0,0.0
sensor_flow_10,6,6.244,0.464,7.302,0.712,5.844,0.4,0,0.0
sensor_flow_10,4,0.0,1.479,3.191,0.185,0.373,-0.373,0,0.0
sensor_flow_10,11,1.315,0.685,2.745,0.207,1.015,0.301,0,0.0
sensor_flow_10,7,5.542,0.636,7.189,0.915,6.321,-0.779,0,0.0
sensor_flow_10,20,8.51,1.262,10.449,1.0,8.538,-0.028,0,0.0
sensor_flow_10,5,0.959,1.312,4.382,0.0,0.481,0.478,0,0.0
sensor_flow_10,10,3.62,1.371,7.604,0.196,2.637,0.983,0,0.0
sensor_flow_10,22,0.0,0.923,1.911,0.032,0.16,-0.16,0,0.0
sensor_flow_10,6,4.535,1.077,7.567,0.811,4.469,0.066,0,0.0
sensor_flow_10,21,6.079,0.888,8.188,0.501,6.012,0.066,0,0.0
sensor_flow_10,11,2.517,0.371,3.606,0.358,2.567,-0.049,0,0.0
sensor_flow_10,10,10.328,0.173,10.596,0.92,1.896,8.433,1,1.0
sensor_flow_10,10,1.828,0.605,3.318,0.271,2.749,-0.921,0,0.0
sensor_flow_10,10,2.686,0.385,3.601,0.153,2.497,0.189,0,0.0
sensor_flow_10,3,0.656,1.477,2.95,0.0,0.378,0.277,0,0.0
sensor_flow_10,17,0.588,0.306,1.312,0.349,1.627,-1.039,0,0.0
sensor_flow_10,9,7.564,1.258,10.429,0.693,8.146,-0.582,0,0.0
sensor_flow_10,21,8.891,0.479,10.098,0.868,8.583,0.308,0,0.0
sensor_flow_10,18,5.899,0.771,7.087,0.717,5.647,0.252,0,0.0
sensor_flow_10,7,5.07,0.822,7.386,0.401,5.083,-0.013,0,0.0
sensor_flow_10,14,2.195,0.666,3.631,0.346,2.278,-0.083,0,0.0
sensor_flow_10,11,3.37,0.942,5.432,0.0,2.142,1.227,0,0.0
sensor_flow_10,11,3.298,0.466,4.63,0.341,1.66,1.638,0,0.0
sensor_flow_10,18,5.975,0.365,6.936,0.114,5.392,0.583,0,0.0
sensor_flow_10,4,0.698,1.07,3.877,0.0,0.014,0.684,0,0.0
sensor_flow_10,15,2.565,1.009,5.283,0.202,2.657,-0.091,0,0.0
sensor_flow_10,7,8.658,0.78,10.651,1.0,8.995,-0.337,0,0.0
sensor_flow_10,21,8.621,0.783,10.544,1.0,8.67,-0.049,0,0.0
sensor_flow_10,7,4.338,1.144,7.304,0.699,4.758,-0.42,0,0.0
sensor_flow_10,12,0.468,1.171,3.148,0.24,1.519,-1.051,0,0.0
sensor_flow_10,7,4.192,1.255,7.548,0.617,4.138,0.054,0,0.0
sensor_flow_10,20,6.903,0.322,7.519,0.748,6.59,0.313,0,0.0
sensor_flow_10,19,13.59,0.443,14.599,0.855,8.035,5.555,1,1.0
sensor_flow_10,7,4.344,1.03,7.01,0.699,4.427,-0.083,0,0.0
sensor_flow_10,0,4.15,0.197,4.483,0.882,0.285,3.865,1,1.0
sensor_flow_10,7,4.333,1.047,5.99,0.431,4.591,-0.258,0,0.0
sensor_flow_10,11,0.81,0.789,2.899,0.0,1.108,-0.298,0,0.0
sensor_flow_10,23,1.696,0.987,3.734,0.209,0.439,1.257,0,0.0
sensor_flow_10,11,2.067,0.391,2.931,0.0,1.504,0.563,0,0.0
sensor_flow_10,14,12.182,0.123,12.444,0.887,1.076,11.106,1,1.0
sensor_flow_10,4,0.581,0.542,1.946,0.059,0.405,0.176,0,0.0
sensor_flow_10,0,0.45,0.599,1.966,0.0,0.262,0.188,0,0.0
sensor_flow_10,8,7.393,0.983,9.901,1.0,7.425,-0.032,0,0.0
sensor_flow_10,9,19.16,0.571,20.111,0.95,8.096,11.064,1,1.0
sensor_flow_10,23,0.0,1.17,2.546,0.107,0.178,-0.178,0,0.0
sensor_flow_10,15,0.723,0.873,2.53,0.0,1.777,-1.054,0,0.0
sensor_flow_10,11,3.243,0.815,4.832,0.235,2.552,0.691,0,0.0
sensor_flow_10,1,0.0,0.44,0.721,0.032,0.117,-0.117,0,0.0
sensor_flow_10,3,3.891,0.465,4.834,0.911,0.291,3.6,1,1.0
sensor_flow_10,9,18.169,0.488,19.243,0.908,7.432,10.737,1,1.0
sensor_flow_10,9,16.969,0.251,17.716,0.967,7.926,9.042,1,1.0
sensor_flow_10,9,4.956,0.961,7.239,0.511,5.395,-0.439,0,0.0
sensor_flow_10,13,3.975,0.58,5.396,0.159,2.888,1.087,0,0.0
sensor_flow_10,17,2.738,0.506,3.86,0.056,2.25,0.488,0,0.0
sensor_flow_10,14,8.072,0.269,8.82,0.995,1.361,6.711,1,1.0
sensor_flow_10,7,5.379,1.411,7.927,0.778,4.917,0.461,0,0.0
sensor_flow_10,14,2.117,0.977,4.7,0.176,2.935,-0.818,0,0.0
sensor_flow_10,4,1.012,0.982,3.683,0.217,0.237,0.775,0,0.0
sensor_flow_10,2,0.0,1.004,2.126,0.024,0.121,-0.121,0,0.0
sensor_flow_10,22,1.162,0.343,1.927,0.241,0.498,0.664,0,0.0
sensor_flow_10,11,2.904,0.638,4.0,0.315,2.714,0.19,0,0.0
sensor_flow_10,15,1.539,1.331,3.687,0.344,1.611,-0.072,0,0.0
sensor_flow_10,5,5.525,0.151,5.913,0.949,0.043,5.482,1,1.0
sensor_flow_10,17,1.639,1.227,4.756,0.0,2.279,-0.639,0,0.0
