zone_id,day,tank_level_pct,tank_level_trend_7d,avg_daily_consumption_l,consumption_trend_7d,rainfall_forecast_mm_7d,days_of_supply_left,stress_score,severity
zone_8,40,0.0,-0.18142857142857144,755.8,-6.587566431837853,19.95,0.0,51.19,medium
zone_8,41,0.0,-0.005714285714285714,826.6,14.265966270389832,7.04,0.0,48.66,medium
zone_8,42,0.0,0.0,751.8,-14.040704321975767,18.75,99.0,37.0,low
zone_8,43,0.0,0.0,770.7,-26.579022577879392,13.29,99.0,42.58,medium
zone_8,44,0.0,0.0,703.5,-13.564319941024694,24.49,99.0,48.71,medium
zone_8,45,1.19,0.16999999999999998,740.0,-6.730526846483487,9.98,99.0,40.67,medium
zone_8,46,1.56,0.22285714285714286,705.6,-5.22498321020819,21.26,99.0,44.04,medium
zone_8,47,0.0,0.0,740.7,-1.9978830378406869,20.88,99.0,47.45,medium
zone_8,48,0.0,0.0,718.6,-13.065569804016452,6.51,99.0,53.7,medium
zone_8,49,0.0,0.0,744.9,-0.9177972865123674,11.93,99.0,44.87,medium
zone_8,50,0.0,0.0,771.5,0.10380173867911696,21.39,99.0,43.47,medium
zone_8,51,0.0,0.0,715.6,1.7199715707178427,20.9,99.0,45.99,medium
zone_8,52,0.0,-0.16999999999999998,963.5,30.202702702702705,23.35,0.0,49.44,medium
zone_8,53,0.0,-0.22285714285714286,731.1,3.6139455782312924,29.77,0.0,45.18,medium
zone_8,54,0.0,0.0,725.4,-2.06561360874849,41.24,99.0,49.2,medium
zone_8,55,0.0,0.0,791.1,10.089062065126635,28.79,99.0,42.55,medium
zone_8,56,0.0,0.0,874.0,17.33118539401262,19.94,99.0,47.73,medium
zone_8,57,0.0,0.0,694.6,-9.967595593000645,24.11,99.0,47.49,medium
zone_8,58,0.0,0.0,790.5,10.46674119619899,33.15,99.0,44.03,medium
zone_8,59,0.0,0.0,840.9,-12.724442138038405,31.03,99.0,48.36,medium
zone_8,60,0.0,0.0,819.0,12.02297907263028,34.85,99.0,46.32,medium
zone_8,61,0.0,0.0,800.5,10.352908740005518,37.98,99.0,48.78,medium
zone_8,62,0.0,0.0,827.9,4.651750726836045,47.45,99.0,46.06,medium
zone_8,63,0.0,0.0,770.9,-11.796338672768881,27.83,99.0,46.77,medium
zone_8,64,0.63,0.09,794.2,14.339188021883102,27.27,99.0,43.37,medium
zone_8,65,0.0,0.0,750.0,-5.1233396584440225,18.37,99.0,43.87,medium
zone_8,66,0.0,0.0,757.3,-9.941729099774054,36.41,99.0,49.9,medium
zone_8,67,0.0,0.0,820.7,0.20757020757021313,39.22,99.0,47.55,medium
zone_8,68,0.0,0.0,805.4,0.6121174266083669,39.53,99.0,40.94,medium
zone_8,69,0.0,0.0,713.0,-13.878487740065223,44.61,99.0,45.72,medium
zone_8,70,0.0,0.0,848.8,10.10507199377351,50.78,99.0,36.11,low
zone_8,71,0.0,-0.09,786.5,-0.9695290858725818,50.8,0.0,42.93,medium
zone_8,72,0.0,0.0,818.4,9.119999999999997,36.08,99.0,49.39,medium
zone_8,73,0.0,0.0,850.1,12.254060478014008,35.08,99.0,45.23,medium
zone_8,74,0.0,0.0,774.8,-5.592786645546496,27.12,99.0,45.82,medium
zone_8,75,0.0,0.0,768.1,-4.631239135833121,43.26,99.0,32.93,low
zone_8,76,0.0,0.0,747.7,4.866760168302952,33.45,99.0,43.72,medium
zone_8,77,0.0,0.0,745.5,-12.17012252591894,44.37,99.0,46.35,medium
zone_8,78,0.0,0.0,778.2,-1.055308328035595,35.53,99.0,46.86,medium
zone_8,79,0.0,0.0,890.6,8.822091886608021,16.59,99.0,50.99,medium
zone_8,80,0.0,0.0,865.1,1.7644982943183154,29.38,99.0,44.34,medium
zone_8,81,0.0,0.0,853.6,10.170366546205482,32.04,99.0,44.95,medium
zone_8,82,0.0,0.0,674.1,-12.237989845072256,26.69,99.0,40.07,medium
zone_8,83,0.0,0.0,785.7,5.08225224020329,35.53,99.0,44.49,medium
zone_8,84,0.0,0.0,1336.8,79.31589537223338,38.3,99.0,43.7,medium
zone_8,85,0.0,0.0,665.0,-14.546389103058344,46.65,99.0,37.61,low
zone_8,86,0.0,0.0,760.3,-14.630586121715705,25.07,99.0,41.25,medium
zone_8,87,0.0,0.0,779.4,-9.90636920587216,21.24,99.0,52.09,medium
zone_8,88,0.0,0.0,785.3,-8.001405810684169,17.56,99.0,45.41,medium
zone_8,89,0.0,0.0,809.9,20.145379023883688,33.39,99.0,47.09,medium
zone_9,0,76.5,0.0,687.3,0.0,28.48,99.0,8.7,low
zone_9,1,74.02,0.0,569.0,0.0,16.67,99.0,6.13,low
zone_9,2,71.12,0.0,587.9,0.0,26.74,99.0,17.13,low
zone_9,3,66.89,0.0,670.2,0.0,39.9,99.0,6.21,low
zone_9,4,62.41,0.0,634.1,0.0,15.6,99.0,16.42,low
zone_9,5,58.42,0.0,607.1,0.0,6.72,99.0,21.29,low
zone_9,6,55.5,0.0,545.5,0.0,20.79,99.0,22.05,low
zone_9,7,51.65,-3.5500000000000003,661.2,-3.7974683544303667,30.01,14.549295774647886,27.73,low
zone_9,8,46.43,-3.941428571428571,577.1,1.4235500878734662,13.71,11.77999275099674,28.65,low
zone_9,9,44.79,-3.761428571428572,584.2,-0.6293587344786413,18.53,11.907709836688186,32.42,low
zone_9,10,39.7,-3.884285714285714,626.9,-6.460757982691743,25.44,10.22066936373667,34.4,low
zone_9,11,33.82,-4.084285714285714,520.8,-17.867844188613795,12.56,8.280517663518713,38.78,low
zone_9,12,29.19,-4.175714285714286,565.6,-6.835776643057157,16.91,6.990420800547381,47.32,medium
zone_9,13,24.86,-4.377142857142857,615.8,12.887259395050405,5.73,5.679503916449085,42.64,medium
zone_9,14,20.67,-4.425714285714285,540.7,-18.224440411373262,8.44,4.670432537120724,49.49,medium
zone_9,15,16.1,-4.332857142857143,637.0,10.379483625021656,10.04,3.715792944279592,51.41,medium
zone_9,16,10.62,-4.881428571428572,702.3,20.21567956179389,0.0,2.1755926251097453,58.88,medium
zone_9,17,5.41,-4.8985714285714295,650.0,3.684798213431173,3.04,1.1044036162146396,55.49,medium
zone_9,18,0.0,-4.831428571428572,662.2,27.15053763440862,9.59,0.0,62.24,medium
zone_9,19,0.0,-4.17,595.0,5.198019801980194,3.33,0.0,57.82,medium
zone_9,20,0.0,-3.551428571428571,630.4,2.3708996427411537,0.0,0.0,59.36,medium
zone_9,21,0.0,-2.9528571428571433,691.3,27.85278342888846,0.0,0.0,51.64,medium
zone_9,22,0.0,-2.3000000000000003,652.7,2.4646781789639003,0.0,0.0,43.94,medium
zone_9,23,0.0,-1.5171428571428571,481.7,-31.411077886942902,0.0,0.0,53.9,medium
zone_9,24,0.0,-0.7728571428571429,649.7,-0.04615384615383916,11.97,0.0,50.82,medium
zone_9,25,0.0,0.0,572.0,-13.621262458471767,8.08,99.0,49.53,medium
zone_9,26,0.0,0.0,521.5,-12.352941176470589,5.17,99.0,45.88,medium
zone_9,27,0.0,0.0,609.5,-3.315355329949235,0.0,99.0,54.56,medium
zone_9,28,0.0,0.0,611.2,-11.586865326197007,0.0,99.0,46.76,medium
zone_9,29,0.0,0.0,558.5,-14.432357897962317,2.32,99.0,50.01,medium
zone_9,30,0.0,0.0,506.3,5.106913016400254,5.05,99.0,50.68,medium
zone_9,31,0.0,0.0,703.0,8.203786362936732,2.02,99.0,55.72,medium
zone_9,32,0.0,0.0,651.0,13.81118881118881,3.28,99.0,47.77,medium
zone_9,33,0.0,0.0,644.3,23.54745925215723,1.35,99.0,47.24,medium
zone_9,34,0.0,0.0,624.5,2.461033634126333,19.83,99.0,40.38,medium
zone_9,35,0.0,0.0,662.1,8.327879581151828,2.12,99.0,55.05,medium
zone_9,36,0.0,0.0,660.5,18.263205013428827,17.63,99.0,49.27,medium
zone_9,37,0.0,0.0,597.0,17.914280071104084,2.45,99.0,51.19,medium
zone_9,38,0.0,0.0,689.9,-1.8634423897581827,12.62,99.0,59.55,medium
zone_9,39,0.0,0.0,618.0,-5.0691244239631335,12.34,99.0,48.42,medium
zone_9,40,0.0,0.0,633.0,-1.7538413782399433,19.87,99.0,41.01,medium
zone_9,41,0.0,0.0,610.3,-2.2738190552442026,9.08,99.0,46.73,medium
zone_9,42,0.0,0.0,581.3,-12.203594623168716,13.69,99.0,43.06,medium
zone_9,43,0.0,0.0,527.6,-20.121120363361086,19.7,99.0,44.65,medium
zone_9,44,0.0,0.0,689.0,15.41038525963149,1.75,99.0,47.7,medium
zone_9,45,0.0,0.0,578.1,-16.205247137266266,6.33,99.0,45.49,medium
zone_9,46,0.0,0.0,688.5,11.407766990291263,2.67,99.0,43.39,medium
zone_9,47,0.0,0.0,659.2,4.139020537124809,6.93,99.0,54.39,medium
zone_9,48,0.0,0.0,710.1,16.352613468785858,9.3,99.0,49.66,medium
zone_9,49,0.0,0.0,932.5,60.41630827455704,12.87,99.0,49.78,medium
zone_9,50,0.0,0.0,639.7,21.247156937073544,21.28,99.0,50.35,medium
zone_9,51,0.0,0.0,634.6,-7.895500725689401,21.56,99.0,47.9,medium
zone_9,52,0.0,0.0,758.4,31.18837571354436,22.53,99.0,48.87,medium
zone_9,53,0.0,0.0,529.1,-23.1517792302106,13.7,99.0,49.7,medium
zone_9,54,0.0,0.0,628.2,-4.702669902912621,13.74,99.0,47.49,medium
zone_9,55,0.0,0.0,571.5,-19.518377693282638,19.93,99.0,48.89,medium
zone_9,56,0.0,0.0,675.7,-27.538873994638063,11.0,99.0,50.29,medium
zone_9,57,0.0,0.0,627.6,-1.8915116460841053,25.76,99.0,46.16,medium
zone_9,58,0.0,0.0,579.1,-8.745666561613614,45.43,99.0,44.12,medium
zone_9,59,0.0,0.0,651.0,-14.161392405063289,28.65,99.0,51.28,medium
zone_9,60,0.0,0.0,767.7,45.0954450954451,32.27,99.0,45.79,medium
zone_9,61,0.0,0.0,693.0,10.31518624641833,43.51,99.0,47.18,medium
zone_9,62,0.0,0.0,537.1,-6.019247594050739,23.07,99.0,47.49,medium
zone_9,63,0.0,0.0,561.6,-16.886192097084507,38.09,99.0,42.56,medium
zone_9,64,0.0,0.0,652.2,3.919694072657747,28.58,99.0,42.17,medium
zone_9,65,0.0,0.0,615.7,6.320151959937838,20.54,99.0,45.1,medium
zone_9,66,0.0,0.0,561.1,-13.809523809523805,38.99,99.0,43.03,medium
zone_9,67,0.0,0.0,654.9,-14.693239546697937,30.35,99.0,39.17,low
zone_9,68,0.0,0.0,614.6,-11.31313131313131,56.36,99.0,42.39,medium
zone_9,69,0.0,0.0,572.3,6.55371439210574,40.5,99.0,46.46,medium
zone_9,70,0.0,0.0,616.2,9.722222222222227,52.05,99.0,50.65,medium
zone_9,71,0.0,0.0,633.6,-2.8518859245630206,29.57,99.0,47.27,medium
zone_9,72,0.0,0.0,515.4,-16.290401169400692,48.6,99.0,34.6,low
zone_9,73,0.0,0.0,610.7,8.839779005524866,31.28,99.0,48.1,medium
zone_9,74,0.0,0.0,628.6,-4.015880287066722,42.42,99.0,42.77,medium
zone_9,75,0.0,0.0,648.5,5.515782622844123,29.33,99.0,47.22,medium
zone_9,76,0.0,0.0,615.6,7.565961908090175,39.19,99.0,45.4,medium
zone_9,77,0.0,0.0,634.2,2.9211295034079843,48.75,99.0,44.4,medium
zone_9,78,0.0,0.0,609.4,-3.8194444444444517,30.27,99.0,44.59,medium
zone_9,79,0.0,0.0,585.2,13.542879317035325,35.34,99.0,45.72,medium
zone_9,80,0.0,0.0,582.8,-4.56852791878174,51.81,99.0,50.38,medium
zone_9,81,0.0,0.0,606.4,-3.5316576519249194,37.68,99.0,44.92,medium
zone_9,82,0.0,0.0,597.4,-7.879722436391677,31.98,99.0,49.34,medium
zone_9,83,0.0,0.0,684.1,11.127355425601039,36.77,99.0,49.43,medium
zone_9,84,0.0,0.0,687.9,8.46736045411541,30.75,99.0,48.18,medium
zone_9,85,0.0,0.0,639.9,5.004922874958976,34.28,99.0,38.15,low
zone_9,86,0.0,0.0,667.6,14.080656185919338,16.91,99.0,51.88,medium
zone_9,87,0.0,0.0,666.0,14.275909402882645,31.89,99.0,44.02,medium
zone_9,88,0.0,0.0,672.4,10.883905013192614,35.15,99.0,48.52,medium
zone_9,89,0.0,0.0,656.4,9.876129896216941,32.72,99.0,41.7,medium
